head	rel	col	lcm	sense1	sense2	sense3	sense4	sense5	pos	text
bašta-n	subjects of "be bašta-n"	kraj-n	kraj je baštou	a1.sx	a2.sx	a3.s1	a4.s1	a5.s1	3207288947	Zlínský kraj je <baštou> lidovců, ale tady dosáhli nad očekávání dobrého zisku.
bašta-n	subjects of "be bašta-n"	město-n	. Město je baštou	a1.sx	a2.s2	a3.s1	a4.s1	a5.s1	11733182999	A právě Staré Město je největší šachová <bašta> na Slovácku.
bašta-n	verbs with "bašta-n" as accusative object	dobýt-v	dobýt baštu	a1.s3	a2.s2	a3.s3	a4.s1	a5.sx	7534512492	Podle libyjských povstalců, kteří dnes dobyli poslední <baštu> Kaddáfího stoupenců město Syrta, podlehl svržený vůdce vážným zraněním.
bašta-n	verbs with "bašta-n" as accusative object	dobývat-v	dobývá stejnojmennou baštu	a1.s1	a2.s2	a3.s3	a4.s1	a5.sx	370850689	Prostředí vypadá jako Broken Shore 2.0, nových modelů je poskrovnu a celkově si nepřipadám, že bych dobýval <baštu> legie, ale spíš poušť s pár mobkami.
bašta-n	verbs with "bašta-n" as instrumental object	opevnit-v	opevnili zakulacenou baštou	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	2470588946	Dlouhá jižní fronta předhradí byla opevněna třemi rozměrnými zemními <baštami>, z nichž jihozápadní má velmi specifickou podobu.
bašta-n	verbs with "bašta-n" as instrumental object	zesílit-v	zesílen 19 půlválcovými baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	1258762035	Císař Constantius II. si uvědomoval významu města a proto nechal opevnění opravit a zesílit četnými <baštami> a vybavit obléhací technikou.
bašta-n	verbs with "bašta-n" as instrumental object	zpevnit-v	zpevněna několika baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	11655232083	Bylo vylepšeno hradní opevnění, parkánová hradba byla zpevněna dělovými <baštami>, příkop byl obezděn, zlepšeny byly podmínky pro bydlení.
bašta-n	verbs with "bašta-n" as subject	recenzovat-v	. Literární bašta recenzuje	a1.s1	a2.s1	a3.sx	a4.sx	a5.sx	2479925492	Literární <bašta> recenzuje knihu Existence od Davida Brina – román roku podle SFFH
bašta-n	verbs with "bašta-n" as subject	zesílit-v	byla zesílena okrouhlou baštou .	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	3205575617	Severní hradba vlastního hradu byla zesílena okrouhlou <baštou>.
bašta-n	verbs with "bašta-n" as subject	zpevnit-v	zpevněno baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	5613064657	Bývalý hřbitov, rozkládající se kolem kostela, je ohrazen kamennou zdí, jejíž jihozápadní nároží je zpevněno válcovou <baštou>, výmluvně dokládající obrannou funkci areálu.
bašta-n	... na "bašta-n"	galerie-n	v litoměřické Foto Galerii Na Baště	a1.sx	a2.s2	a3.sx	a4.sx	a5.sx	7552385186	Ve středu 28. listopadu se od 6 hod. odpoledne uskuteční ve Foto Galerii Na <Baště> v Litoměřicích vernisáž výstavy fotografií Fotoklubu Porta Litoměřice.
bašta-n	... na "bašta-n"	restaurace-n	restauraci Na Baště	a1.s2	a2.sx	a3.sx	a4.sx	a5.sx	7662291268	Opačně je to v případě TZ 334 NOvý JIčín.Známka zakoupena v restauraci Na <baště>, jelikož Na vyhlídce již TZ nevedou.Město samotné nabízí zámek ( o víkendu nepřístupný ) - sídlo MÚ.
bašta-n	... na "bašta-n"	vila-n	vila na Mariánské baště	a1.s3	a2.s2	a3.sx	a4.s1	a5.sx	1395400913	Transakce s vilou Na <Baště> sv. Jiří.
bašta-n	... na "bašta-n"	zahrada-n	zahrada Na Baště	a1.s3	a2.s2	a3.sx	a4.s1	a5.sx	3174386472	Zahrada Na <Baště> je přístupna volně v době, kdy je otevřen areál Pražského hradu.
bašta-n	... of "bašta-n"	Kaddáfí-n	Kaddáfího bašty	a1.s1	a2.s2	a3.s1	a4.s1	a5.s1	5885558212	Další články k tématu: Povstalci pronikli do Kaddáfího pouštní <bašty>, cestu jim umetlo NATO
bašta-n	... of "bašta-n"	dobytí-n	dobytí bašty	a1.s3	a2.s2	a3.s3	a4.s1	a5.sx	517111924	Zde by tedy mohla mít dílčí zteč úspěch, ale vzhledem k tomu, že tato bašta je vysunuta kupředu a terén za ní (ruská Jazonovská reduta) ji ovládá, je velmi pochybné, že dobytím <bašty> by bylo možno něčeho dosáhnout.
bašta-n	... of "bašta-n"	hřeben-n	hřeben Bašt	a1.sx	a2.s2	a3.sx	a4.s1	a5.sx	11821231733	Nachází se přibližně v polovině hřebene <Bašt> a současně je jeho nejvyšším vrcholem.
bašta-n	... of "bašta-n"	zdivo-n	zdiva bašt	a1.s3	a2.sx	a3.s3	a4.s1	a5.s2	2321417600	Najdete tu zbytky zdiva <bašt>, věže a západního paláce.
bašta-n	... pod "bašta-n"	scéna-n	scéně pod baštou	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	9112026334	Datum: od 29. června do 31. srpna 2008 každý čtvrtek a neděli mimo 3. a 7. srpna Začátky v 17.00 hodin Místo: Letní scéna pod <baštou> hradu Špilberk Kontakt: Agentura REX, Radim Dufek, mobil 602 952 330 Muzeum města Brna, Michaela Budíková, telefon 542 123 616
bašta-n	... pod "bašta-n"	ulice-n	v ulici Pod Baštou	a1.sx	a2.s2	a3.sx	a4.sx	a5.sx	8141962961	Patří k nim i dnešní vernisáž výstavy černobílých fotografií pěti mladých autorů z pražského sdružení Lebovrt na faře evangelíků v ulici Pod <Baštou>.
bašta-n	... s "bašta-n"	brána-n	brána s baštou	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	3468572662	Události třicetileté války si vynutily posílení jeho obranyschopnosti výstavbou nové brány se dvěma pěti bokými <baštami> v r. 1642, později byly objekty částečně upraveny barokně.
bašta-n	... s "bašta-n"	hrad-n	hradu s baštou	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	4353469249	| Kik KukSeverní strana hradu s <baštou> - pohled z nádvoří
bašta-n	... s "bašta-n"	hradba-n	hradby s baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	10656218762	Na jižní straně města se nachází areál třeboňského pivovaru s honosnými budovami a také městské hradby s několika opěrnými <baštami>.
bašta-n	... s "bašta-n"	opevnění-n	opevnění s baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	5083272708	Jisté je jen, že při barokních úpravách bylo u kostela zachováno zčásti středověké zdivo a že jeho areál uzavírá pozdně gotické opevnění s <baštami>, které se pohledově uplatňuje na vrcholu ostrožny při příjezdu do obce.
bašta-n	... s "bašta-n"	parkán-n	parkán s baštami	a1.s3	a2.sx	a3.s3	a4.s1	a5.s2	3478190049	Za husitských válek bylo opevnění předhradí zesíleno parkánem s hranolovými <baštami>.
bašta-n	... s "bašta-n"	pevnost-n	pevnost se sedmi baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	8481098564	Pán, co nás prováděl to, tam měl evidentně rád a popsal nám pevnost s pěti <baštami> do nejmenších detailů.
bašta-n	... s "bašta-n"	předhradí-n	předhradí se dvěma baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	11292960632	Dále vystavěli před šíjovým příkopem jižně od hradního jádra obdélné předhradí s masivní <baštou> a věžovitou bránou v nárožích.
bašta-n	... s "bašta-n"	zeď-n	zdí s baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	1518724493	Bylo obehnáno vodním příkopem a velmi silnou, místy až několik metrů vysokou zdí s jednou nebo dvěma <baštami>.
bašta-n	... u "bašta-n"	ranč-n	Ranč u Bašty ,	a1.sx	a2.s2	a3.sx	a4.sx	a5.sx	2427093246	Rádi vyhovíme Vašim individuálním požadavkům a zajistíme stravování v naší restauraci Ranč u <Bašty>.
bašta-n	... z "bašta-n"	historka-n	Historky z ražické bašty	a1.sx	a2.sx	a3.sx	a4.sx	a5.s2	11151937131	/, Profesor Wagner /44/, Dobrodružství pana Karafiáta /49/, Malíř filosof /53/, O panu Petránkovi /59/, O bludném cyklistovi /65/, Historky z ražické <bašty> /69/, Lítejme!
bašta-n	... za "bašta-n"	ulice-n	v ulici Za Baštou	a1.sx	a2.s2	a3.sx	a4.s1	a5.sx	2360758086	* Na přelomu měsíců duben a květen proběhne rekonstrukce dětského hřiště v ulicích Za <Baštou> a Podskalská na kolínském Zálabí.
bašta-n	bašta-n and/or ...	Matyášův-j	bašta a Matyášův	a1.sx	a2.s2	a3.sx	a4.sx	a5.s2	10885437818	Než jsme nastoupili do námi vybraného vlaku, stihli jsme si ještě prohlédnout alespoň část Budínského vrchu – Rybářskou <baštu> a Matyášův chrám, který je hned nad nádražím Deli.
bašta-n	bašta-n and/or ...	bastion-n	baštami či bastiony	a1.s3	a2.sx	a3.s3	a4.s1	a5.s2	5052750407	Je potřeba doplňovat prořídlé řadu obránců hradeb, <bašt> a bastionů.
bašta-n	bašta-n and/or ...	brána-n	branami a baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	10528385287	Je obehnán mohutnou zdí s několika <baštami> a branami.
bašta-n	bašta-n and/or ...	hradba-n	hradeb a bašt	a1.s3	a2.sx	a3.s3	a4.s1	a5.s2	4910146567	Byly vystavěny kamenné hradby a <bašty>, uprostřed Bílého moře vyrostla jedna z nejlépe opevněných ruských staveb.
bašta-n	bašta-n and/or ...	hradební-j	bašty a hradební zdi	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	1834178169	Prvním z nich je hradní jádro sestávající ze dvou paláců a jejich ochranu v podobě vstupní věže, čtyř nárožních <bašt> a hradební zdi s vodním příkopem.
bašta-n	bašta-n and/or ...	opevnění-n	bašty a opevnění	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	5437272583	Z jeho <bašt> a opevnění, z hradu Lichnice, je vidět i na Drobovice s tehdy ještě stojící a vlivnou komendou řádu Německých rytířů.
bašta-n	bašta-n and/or ...	příkop-n	baštami a příkopy	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	1891371145	Z velmi zachovalého městského opevnění z 1. poloviny 14. století se těší zájmu turistů Pražská a Plzeňská brána, zbytky hradeb, hradebního příkopu a <bašt>.
bašta-n	bašta-n and/or ...	střílna-n	baštami a střílnami .	a1.s3	a2.sx	a3.s3	a4.s1	a5.s2	3970914761	Expozici dokumentující protiturecké války na Slovensku Šest podlaží, nároží <bašty> a střílny Výhled na Banská ŠtiavniciKostel sv. Kateřiny: Kryptu pod kostelem, kde byli pohřbíváni rychtáři Varhany z dílny domácího kutilaZámeček ve Sv. Antonu: Národní kulturní památka, barokně - klasicistní zámeček ve Svatém Antonu.
bašta-n	bašta-n and/or ...	věž-n	věží a bašt	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	11242561	Opevnění bylo zesíleno několika věžemi a <baštami>.
bašta-n	bašta-n and/or ...	zeď-n	zdmi a baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	1147779064	Jak napsal přímý účastník bojů, příslušník studentské legie Jan Norbert Zatočil: "... z padesáti osmi kusů bez přestání do bran, šancí, <bašt> a zdí městských tak bystře stříleli, že po každé ráně krancle na zdech, jako by je odstříhl, dolů padali ..."[6]
bašta-n	bašta-n na ...	hráz-n	rybářské bašty na hrázi	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	1889504762	Opět otevřená a rozšířená expozice v historické budově rybářské <bašty> na hrázi rybníku Olšina.
bašta-n	bašta-n na ...	nároží-n	baštami na nárožích	a1.sx	a2.s2	a3.s3	a4.s1	a5.s2	6181538171	Z opevnění Prostějova dochován pouze souvislý úsek vnitřní (velké) hradební zdi se dvěma baštami na severní straně vnitřního města, při Smetanových sadech, a jedna <bašta> na jihozápadní nároží v ul. Knihařské.
bašta-n	bašta-n of ...	Bengháze-n	v povstalecké baště Benghází	a1.sx	a2.sx	a3.s1	a4.s1	a5.s3	6625713843	Americká armáda ale ráno prohlásila, že zastavila útok sil věrných libyjskému vůdci Muammaru Kaddáfímu proti rebelům v povstalecké <baště> Benghází ( čtěte Zastavili jsme Kaddáfího útoky na Benghází, svrhnout ho nechceme, řekl americký admirál ).
bašta-n	bašta-n of ...	Doněck-n	povstalecké bašty Doněcka	a1.sx	a2.sx	a3.s1	a4.s1	a5.s1	7432279615	Většinou se tak stalo kolem povstalecké <bašty> Doněcka, ale například také u Mariupolu.
bašta-n	bašta-n of ...	Hizballáh-n	baštou Hizballáhu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	4610744409	Přestože je údolí Bekaa <baštou> Hizballáhu, je přece jen vidět, že pevné islámské zásady povolují pod přílivem dolarů z turistického průmyslu.
bašta-n	bašta-n of ...	Kaddáfí-n	baštu Kaddáfího	a1.s1	a2.sx	a3.s1	a4.s1	a5.s1	12526807432	Toto pouštní město je jednou z posledních <bašt> Kaddáfího, jehož věrným tam dnes vypršelo ultimátum ke složení zbraní.
bašta-n	bašta-n of ...	Parrakh-n	na baštu Parrakhu .	a1.s1	a2.s2	a3.sx	a4.s1	a5.s2	3208327622	Nokturnský úl a štítonošský dóm byly přejmenovány na <baštu> Parrakhu.
bašta-n	bašta-n of ...	Taliban-n	baštou Talibanu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	2636900634	Další články k tématu: Afghánistán: Americký reportér únoscům po sedmi měsících uprchl Američtí vojáci zahájili ofenzívu proti <baště> Talibanu v Afghánistánu Tragická sobota: Taliban zabil dva Brity a unesl 16 zástupců OSN
bašta-n	bašta-n of ...	demokrat-n	baštou demokratů	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	1514279220	Klíčové ekonomické a pracovně-sociální záležitosti svěří Merkelová patrně Peteru Müllerovi, který působí v čele vlády západoněmeckého Sárska, které bylo dlouho <baštou> sociálních demokratů.
bašta-n	bašta-n of ...	džihádista-n	baštou džihádistů	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	8367706048	Hodně policistů i dnes hlídkovalo ve čtvrti Molenbeek, která je vnímána jako <bašta> džihádistů poté, co se ukázaly vazby mezi tamními obyvateli a některými pachateli útoků 13. listopadu v Paříži.
bašta-n	bašta-n of ...	extremista-n	baštou extremistů	a1.s1	a2.s1	a3.sx	a4.s1	a5.s1	2093945914	Francouzské vojenské letectvo navíc provedlo v reakci na útoky v Paříži v noci na pondělí rozsáhlý nálet na syrské město Rakka, které je <baštou> extremistů z Islámského státu.
bašta-n	bašta-n of ...	husita-n	baštou husitů .	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	11637954742	Za husitských válek byl Žatec jednou z <bašt> husitů.
bašta-n	bašta-n of ...	husitství-n	jednou z bašt husitství na jihozápadní Moravě	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	5300087400	Především díky jejich působení se z Uherského Ostrohu stala <bašta> husitství, které se dokonce přezdívalo "Nový Tábor".
bašta-n	bašta-n of ...	házená-n	bašty házené	a1.sx	a2.sx	a3.s1	a4.s1	a5.s1	5451220080	5. - 7. 4. - první mezinárodní zájezd celé akci velel Dr. Kroulík (byli hosty <bašty> německé házené - Dynama Magdeburg) - nocleh ve družebním Stassfurtu, v turnaji 2. místo - prohráli jen 8:10 s Dynamem Stassfurt, ale skončili před favorizovaným před Magdeburgem, celkem sehráno 14 utkání (bilance 10-2-2).
bašta-n	bašta-n of ...	islamista-n	bašty islamistů	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	5239004547	Francie mezitím zintenzivnila nálety na IS a v noci na dnešek opět bombardovala syrskou Rakku, která je <baštou> islamistů.
bašta-n	bašta-n of ...	katolicismus-n	baštou katolicismu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	2089358690	Církvi bylo totiž dáno v následujících letech procházet těžkým pronásledováním, a to nejen tam, kde od nepaměti neměla na růžích ustláno, ale i v několika dosavadních <baštách> katolicismu.
bašta-n	bašta-n of ...	komunismus-n	bašt komunismu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	8841609479	Sledují hlavně otázky týkající se porušování lidských práv a snaží se nalézt odpovědi na klíčovou otázku – zda bude konání LOH 2003 v Číně výsměchem všem olympijským ideálnům nebo klíčovým momentem, který nastartuje budování demokracie v jedné z posledních <bašt> komunismu.
bašta-n	bašta-n of ...	konzervatismus-n	baštou konzervatismu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	2067873627	Řím byl stále <baštou> konzervatismu a každý nebyl připraven na styl, který zde předvedl mladíček z Neapole.
bašta-n	bašta-n of ...	levice-n	baštou levice	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	2275744764	I po krajských volbách je zřejmé, že Moravskoslezský kraj zůstává <baštou> levice, region navíc notně zrudl.
bašta-n	bašta-n of ...	liberalismus-n	bašta liberalismu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	4625610598	Mimochodem - české vysoké školy ekonomického zaměření jsou vesměs <baštami> liberalismu a vidět ty mladé lidi, jak s bojovným zanícením přísahají na Právo, zákonodárství a svobodu, k tomu jim dopomáhej Bůh, ve mně občas vyvolává jemné mrazení v zádech.
bašta-n	bašta-n of ...	odpor-n	baštou odporu	a1.s1	a2.sx	a3.sx	a4.s1	a5.s1	2945167722	Všichni dohromady jsme tak pomohli tomu, že EU dnes není frakovacím rájem, ale stává se významnou <baštou> odporu, ke které s nadějí vzhlíží značná část veřejnosti v USA i jinde.
bašta-n	bašta-n of ...	opevnění-n	bašty městského opevnění	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	5630568789	Vyhlídku zpoza zachovalé historické hradby na jedinečné prostory parku a část centra města zprostředkovává vyhlídka umístěná v historické <baště> opevnění.
bašta-n	bašta-n of ...	opozice-n	baštou opozice	a1.s1	a2.sx	a3.s1	a4.s1	a5.s1	11055861384	Piloti vojenského letadla údajně odmítli bombardovat <baštu> opozice, město Benghází, a raději se katapultovali nad pouští.
bašta-n	bašta-n of ...	ozbrojenec-n	baštou ozbrojenců	a1.s1	a2.sx	a3.s1	a4.s1	a5.s1	1591720404	Armáda obsazuje <baštu> ozbrojenců – okolí Bani Zejd.
bašta-n	bašta-n of ...	povstalec-n	baštou povstalců	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	12341041174	Český ministr zahraničí Karel Schwarzenberg letí dnes ráno na nečekanou jednodenní návštěvu Benghází, <bašty> libyjských povstalců, kde se má setkat s představiteli opoziční Národní přechodné rady.
bašta-n	bašta-n of ...	pravice-n	baštou pravice	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	10320237819	BUDĚJCKÁ DRBNA (otázka): Jižní Čechy byly dříve velkou <baštou> pravice.
bašta-n	bašta-n of ...	protestantismus-n	baštou protestantismu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	1499815554	Matyáš jej později poslal do Lince, <bašty> protestantismu v Horních Rakousích; zde redigoval své sebrané spisy a zde jej v červenci roku 1605 ranila při kázání mrtvice, při jejímž druhém záchvatu 26. listopadu 1605 zemřel.
bašta-n	bašta-n of ...	radikál-n	baštou radikálů	a1.s1	a2.sx	a3.s1	a4.s1	a5.s1	6945577786	S odkazem na zdroje z podzemní skupiny Raqqa is Being Slaughtered Silently (v překladu Rakka je v tichosti vyvražďována ), působící v syrské <baště> islámských radikálů, uvedla americká televizní stanice Fox News, že nedávno byla zformována ryze ženská sebevražedná jednotka.
bašta-n	bašta-n of ...	rebel-n	bašty rebelů	a1.s1	a2.sx	a3.s1	a4.s1	a5.s1	1416454872	Ukrajinská armáda pokračuje ve vojenské operaci ve východoukrajinském Slavjansku, <baště> proruských rebelů.
bašta-n	bašta-n of ...	separatista-n	bašty proruských separatistů	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	6939660835	KYJEV V Doněcku, hlavní <baště> proruských separatistů na východě Ukrajiny, zahřměl ve čtvrtek večer silný výbuch, který rozbil okna hned v několika čtvrtích.
